epoch,tr_loss,va_loss,va_acc,va_1nn,va_r5
1,14.781292072067046,3.3389061434237237,0.004776299879081016,0.3039298669891173,0.6241837968561064
2,14.509560586457033,2.9063884964012323,0.12412333736396615,0.3039298669891173,0.6241837968561064
3,14.501249423469728,2.6007463289719825,0.5310761789600967,0.3039298669891173,0.6241837968561064
4,14.504256912138166,2.4656003689679444,0.5310761789600967,0.3039298669891173,0.6241837968561064
